claim_id,policy_holder_age,gender,marital_status,employment_status,education_level,policy_type,policy_age_days,policy_premium_annual,coverage_amount,deductible,prior_claims_count,incident_date,report_date,days_to_report,claim_amount,incident_type,incident_severity,police_report_filed,witnesses_present,attorney_involved,incident_time,claim_description_length,multiple_claims_same_incident,repair_shop_type,medical_provider_count,claimant_address_change_recent,phone_change_recent,social_media_check,is_fraud,claim_amount_to_coverage_ratio
CLM00126,77,F,Widowed,Employed,College,Auto,3277,6979,120100,1000,0,2025-12-12,2025-12-17,5,98733,Theft,Severe,Yes,1,No,1,308,No,Independent,2,No,No,Clean,0,0.8220899250624479
CLM00127,77,M,Single,Employed,Graduate,Workers_Comp,178,7464,429204,2000,0,2025-12-16,2026-01-06,21,157845,Vandalism,Minor,No,0,No,23,375,No,Independent,1,No,No,Clean,0,0.3677621830178656
CLM00128,77,F,Single,Employed,College,Auto,2244,8575,307651,2000,0,2025-11-12,2025-11-20,8,63571,Collision,Minor,No,0,No,4,481,No,Authorized,10,No,No,Clean,0,0.2066334905461058
CLM00129,62,M,Married,Self-Employed,Graduate,Auto,734,4952,109244,500,0,2025-09-26,2025-09-27,1,148328,Fire,Moderate,Yes,0,No,16,116,No,Independent,3,Yes,No,Clean,1,1.3577679323349565
CLM00130,58,M,Divorced,Self-Employed,College,Auto,2136,8947,397932,2000,0,2025-11-02,2025-11-07,5,57387,Injury,Severe,No,2,Yes,17,257,No,Authorized,10,No,No,Clean,0,0.14421308163203764
CLM00131,46,M,Single,Employed,High School,Auto,798,1507,367395,1000,0,2025-05-09,2025-05-29,20,132817,Fire,Severe,Yes,1,Yes,0,192,Yes,Independent,2,No,No,Clean,0,0.36151009131860806
CLM00132,32,M,Divorced,Retired,High School,Workers_Comp,3505,6996,295950,2000,1,2025-02-15,2025-02-15,0,59176,Vandalism,Total_Loss,Yes,0,Yes,14,320,No,Unknown,8,Yes,No,Clean,1,0.19995269471194457
CLM00133,62,F,Single,Employed,College,Auto,787,8188,140364,5000,1,2025-10-03,2025-10-13,10,116575,Injury,Severe,No,0,No,21,107,No,Authorized,9,No,Yes,Clean,1,0.8305192214527941
CLM00134,18,F,Single,Unemployed,College,Auto,2795,4408,309045,2000,0,2025-07-06,2025-07-06,0,50251,Injury,Minor,No,2,Yes,8,418,No,Authorized,1,No,No,Clean,0,0.16260091572424729
CLM00135,42,F,Widowed,Employed,High School,Property,3254,3303,420259,500,0,2025-03-19,2025-03-20,1,67484,Injury,Severe,No,1,Yes,22,370,No,Authorized,6,No,No,Suspicious,0,0.16057716788932538
CLM00136,24,M,Widowed,Retired,High School,Auto,208,4879,478977,1000,5,2025-11-03,2025-11-26,23,99965,Water_Damage,Severe,No,1,No,4,36,No,Independent,10,No,No,Clean,0,0.20870521966608
CLM00137,26,F,Widowed,Employed,Graduate,Auto,492,598,412968,500,0,2025-04-25,2025-04-26,1,33641,Water_Damage,Minor,No,0,No,12,159,No,Authorized,2,No,No,Suspicious,0,0.08146151759942659
CLM00138,41,M,Divorced,Retired,College,Auto,3201,8888,210065,5000,2,2025-09-05,2025-09-07,2,72947,Injury,Moderate,Yes,0,Yes,18,273,No,Independent,9,No,No,Not_Available,0,0.3472591816818604
CLM00139,18,F,Married,Retired,College,Auto,2712,1377,183688,2000,0,2025-01-05,2025-01-05,0,51055,Collision,Total_Loss,No,4,Yes,23,297,No,Independent,7,No,No,Clean,0,0.27794412264274204
CLM00140,61,F,Single,Retired,College,Workers_Comp,3084,2368,62127,500,0,2025-11-17,2025-11-19,2,140462,Injury,Total_Loss,Yes,1,Yes,9,170,No,Independent,3,Yes,No,Clean,0,2.2608849614499333
CLM00141,25,F,Single,Employed,High School,Property,1657,3165,477993,500,0,2025-10-15,2025-10-15,0,190114,Theft,Moderate,No,0,Yes,19,365,No,Independent,3,No,No,Clean,1,0.3977338580272096
CLM00142,41,M,Single,Employed,High School,Auto,2918,1888,272597,500,0,2025-08-01,2025-08-03,2,161315,Injury,Minor,Yes,2,Yes,20,353,No,Authorized,8,Yes,No,Clean,0,0.5917710026155827
CLM00143,80,F,Divorced,Employed,High School,Property,731,2915,347576,500,2,2025-07-14,2025-07-19,5,155681,Water_Damage,Total_Loss,No,1,Yes,13,159,No,Unknown,10,No,No,Not_Available,0,0.4479049186364996
CLM00144,28,F,Widowed,Employed,High School,Auto,1129,9261,395016,5000,1,2025-07-30,2025-08-03,4,87880,Water_Damage,Moderate,No,0,Yes,21,133,No,Authorized,2,No,No,Not_Available,0,0.22247200113413126
CLM00145,68,M,Married,Employed,College,Auto,3446,3137,97362,5000,0,2025-01-30,2025-02-12,13,167913,Theft,Moderate,No,0,No,20,87,No,Authorized,6,No,No,Clean,0,1.7246256239600666
CLM00146,34,F,Divorced,Self-Employed,College,Auto,1605,7742,283120,2000,4,2025-06-09,2025-06-11,2,158070,Theft,Moderate,No,0,Yes,11,385,No,Authorized,0,No,No,Clean,0,0.5583144956202317
CLM00147,25,M,Widowed,Employed,Graduate,Auto,2745,9757,124176,2000,0,2025-08-12,2025-08-19,7,100019,Fire,Total_Loss,No,0,No,10,198,No,Independent,6,No,No,Not_Available,0,0.805461602886226
CLM00148,52,F,Divorced,Employed,Graduate,Auto,3170,9113,109122,1000,5,2024-12-27,2024-12-27,0,112954,Collision,Total_Loss,Yes,1,No,22,144,No,Independent,9,No,No,Not_Available,0,1.0351166584190172
CLM00149,52,M,Married,Employed,High School,Property,593,3383,342548,5000,5,2025-01-29,2025-02-08,10,194120,Collision,Total_Loss,No,0,No,6,416,No,Authorized,10,No,No,Clean,0,0.5666943026962644
CLM00150,50,M,Widowed,Employed,College,Workers_Comp,2933,1704,354076,500,0,2025-05-03,2025-05-03,0,61868,Collision,Total_Loss,No,2,Yes,16,332,No,Independent,1,No,No,Clean,0,0.17473084874433736
CLM00151,76,F,Divorced,Unemployed,College,Auto,2899,1044,107170,500,0,2025-11-03,2025-11-16,13,43362,Vandalism,Severe,No,5,Yes,17,330,No,Independent,5,No,No,Clean,0,0.4046094989269385
CLM00152,22,M,Married,Employed,Graduate,Auto,1215,1723,349851,1000,0,2025-09-04,2025-09-10,6,136678,Water_Damage,Moderate,Yes,0,No,6,357,No,Authorized,8,Yes,No,Clean,0,0.3906748873091688
CLM00153,59,M,Single,Self-Employed,High School,Auto,324,3672,492863,500,1,2025-10-26,2025-10-29,3,20705,Collision,Severe,No,0,Yes,23,382,No,Independent,5,No,No,Suspicious,0,0.0420096456824716
CLM00154,56,M,Married,Employed,College,Auto,978,9459,436904,1000,1,2025-04-17,2025-04-22,5,78690,Fire,Moderate,Yes,2,Yes,19,431,No,Authorized,2,No,No,Not_Available,0,0.18010821599252924
CLM00155,75,M,Single,Self-Employed,College,Auto,1749,6950,227912,2000,4,2025-08-22,2025-08-23,1,28331,Fire,Total_Loss,No,1,No,5,377,No,Authorized,0,No,No,Not_Available,0,0.12430674997367405
CLM00156,58,M,Divorced,Retired,High School,Auto,1850,7020,258178,5000,1,2025-10-20,2025-11-02,13,79497,Collision,Total_Loss,Yes,1,Yes,10,252,No,Independent,3,No,No,Clean,0,0.3079154691724314
CLM00157,45,M,Widowed,Employed,High School,Property,3003,1154,245851,1000,0,2025-01-29,2025-01-29,0,77223,Theft,Severe,No,0,No,11,447,No,Authorized,3,Yes,No,Suspicious,0,0.3141048846659155
CLM00158,24,F,Widowed,Self-Employed,College,Auto,1490,7321,365933,500,0,2025-01-30,2025-02-01,2,13615,Fire,Minor,No,0,No,15,166,No,Authorized,7,No,No,Clean,0,0.03720626453476456
CLM00159,26,M,Divorced,Employed,College,Auto,893,2946,106516,1000,1,2025-08-10,2025-08-14,4,87311,Theft,Total_Loss,Yes,1,No,18,449,No,Independent,9,No,Yes,Clean,0,0.8196984490592962
CLM00160,25,M,Widowed,Retired,High School,Auto,1390,6392,405233,2000,0,2025-02-23,2025-02-23,0,169794,Water_Damage,Minor,No,4,No,22,130,No,Independent,9,Yes,No,Clean,0,0.4190033881742109
CLM00161,29,F,Widowed,Employed,College,Auto,3389,8912,17957,500,2,2025-03-22,2025-03-24,2,16700,Vandalism,Moderate,Yes,0,Yes,18,382,No,Independent,6,No,No,Clean,1,0.9299994431141059
CLM00162,51,F,Single,Retired,High School,Auto,143,4166,117724,2000,0,2025-06-24,2025-06-25,1,159064,Fire,Severe,No,3,No,10,377,No,Authorized,9,Yes,No,Clean,0,1.3511603411368964
CLM00163,50,F,Divorced,Retired,College,Property,383,4777,408008,2000,0,2025-05-24,2025-05-27,3,69410,Theft,Minor,No,0,Yes,15,257,No,Authorized,6,No,No,Clean,0,0.17011921334875788
CLM00164,65,F,Married,Retired,High School,Auto,2263,4902,459198,1000,0,2025-09-05,2025-09-09,4,152973,Collision,Minor,Yes,5,Yes,22,22,No,Independent,6,No,No,Clean,0,0.33313080631884284
CLM00165,72,F,Single,Retired,Graduate,Property,3432,3069,285381,2000,1,2025-09-06,2025-09-08,2,168867,Water_Damage,Total_Loss,No,1,Yes,11,230,No,Authorized,1,No,No,Not_Available,0,0.591724746917279
CLM00166,40,F,Divorced,Employed,High School,Auto,2371,6015,323730,500,0,2025-10-31,2025-11-06,6,160025,Injury,Minor,Yes,0,Yes,7,423,No,Authorized,8,No,No,Clean,0,0.49431625119698513
CLM00167,79,F,Single,Employed,High School,Auto,3086,9705,485003,2000,2,2025-03-05,2025-03-05,0,135601,Injury,Minor,Yes,1,No,2,44,No,Authorized,5,No,No,Clean,0,0.27958796131157954
CLM00168,41,M,Married,Employed,High School,Auto,216,4485,291396,2000,0,2025-03-22,2025-03-22,0,135778,Collision,Moderate,No,0,No,1,350,No,Independent,1,No,No,Clean,0,0.4659569795055526
CLM00169,54,M,Married,Employed,High School,Property,1515,8667,413923,1000,2,2025-03-17,2025-03-18,1,135650,Water_Damage,Severe,No,0,No,5,203,No,Authorized,0,No,No,Not_Available,0,0.32771795720460084
CLM00170,52,F,Divorced,Unemployed,College,Auto,2998,7948,175278,2000,1,2025-06-28,2025-06-28,0,114480,Water_Damage,Total_Loss,No,0,No,15,484,No,Authorized,10,No,No,Clean,0,0.6531338787526101
CLM00171,61,M,Married,Employed,High School,Property,3618,4810,497492,5000,0,2025-11-09,2025-11-11,2,171306,Water_Damage,Total_Loss,Yes,0,No,19,80,No,Authorized,0,No,No,Clean,0,0.3443392054545601
CLM00172,57,M,Single,Self-Employed,Graduate,Auto,2230,3519,13543,1000,2,2025-07-11,2025-07-13,2,111880,Water_Damage,Minor,Yes,0,Yes,23,142,No,Authorized,0,No,No,Suspicious,0,8.2610942922543
CLM00173,39,M,Married,Unemployed,High School,Property,2317,4181,185207,1000,0,2025-10-15,2025-10-19,4,156647,Injury,Moderate,No,1,No,14,74,No,Authorized,3,No,No,Clean,0,0.8457941654473103
CLM00174,44,F,Single,Retired,High School,Auto,2992,4696,257541,500,0,2025-10-13,2025-10-20,7,66277,Theft,Minor,Yes,1,Yes,13,182,No,Authorized,3,No,No,Clean,0,0.2573454323777573
CLM00175,52,F,Single,Employed,High School,Property,1490,1072,114647,500,0,2025-08-05,2025-08-05,0,152902,Water_Damage,Minor,Yes,0,Yes,1,481,No,Authorized,8,No,No,Suspicious,0,1.3336764154317164
CLM00176,18,M,Married,Retired,High School,Auto,2917,5253,45031,500,2,2025-08-27,2025-08-28,1,152285,Theft,Total_Loss,Yes,2,No,19,206,No,Authorized,0,No,No,Clean,0,3.3817814394528214
CLM00177,52,F,Divorced,Self-Employed,High School,Workers_Comp,1635,7582,184001,500,3,2025-05-29,2025-05-29,0,151183,Water_Damage,Minor,Yes,1,Yes,17,58,No,Authorized,2,No,No,Not_Available,0,0.8216422736832952
CLM00178,54,M,Widowed,Employed,College,Auto,3590,4502,337891,5000,1,2025-09-25,2025-10-14,19,55846,Fire,Minor,No,4,Yes,13,204,No,Authorized,2,No,No,Clean,0,0.16527815183002803
CLM00179,64,M,Married,Unemployed,College,Auto,3613,6129,461067,1000,1,2025-11-04,2025-11-05,1,123175,Vandalism,Moderate,No,1,No,17,102,No,Authorized,7,No,No,Clean,0,0.26715206249850887
CLM00180,31,M,Single,Retired,College,Auto,2514,8917,327455,2000,2,2025-02-20,2025-02-23,3,174025,Fire,Total_Loss,No,0,No,1,214,No,Authorized,1,No,No,Clean,0,0.5314470690629247
CLM00181,20,M,Single,Employed,College,Property,2352,4700,246403,500,0,2025-02-23,2025-03-02,7,85295,Vandalism,Severe,Yes,0,No,0,53,No,Authorized,5,Yes,No,Not_Available,0,0.34616055811008795
CLM00182,18,F,Married,Employed,College,Auto,1167,2497,75867,500,3,2025-06-20,2025-06-20,0,36918,Fire,Moderate,Yes,1,Yes,19,132,No,Authorized,10,No,No,Clean,0,0.4866147336786745
CLM00183,22,F,Divorced,Employed,High School,Property,110,9463,98780,500,0,2025-07-25,2025-07-25,0,168493,Water_Damage,Moderate,Yes,0,No,1,444,No,Unknown,3,No,No,Clean,0,1.705740028345819
CLM00184,43,F,Divorced,Employed,College,Auto,1013,7922,67196,2000,5,2025-06-11,2025-06-15,4,21409,Theft,Moderate,Yes,0,No,8,425,No,Authorized,9,No,No,Clean,0,0.31860527412345974
CLM00185,72,M,Single,Employed,Graduate,Auto,231,5024,83705,500,1,2025-12-18,2025-12-22,4,149860,Vandalism,Total_Loss,No,0,Yes,8,249,No,Unknown,5,No,No,Clean,0,1.7903351054297831
CLM00186,80,F,Single,Employed,College,Auto,1714,9125,330038,2000,2,2025-11-18,2025-11-18,0,28276,Injury,Minor,Yes,0,No,15,302,No,Authorized,4,No,No,Suspicious,0,0.08567498288075918
CLM00187,31,M,Divorced,Employed,College,Workers_Comp,1755,3907,359784,1000,1,2025-04-27,2025-04-27,0,68979,Collision,Severe,Yes,0,Yes,10,424,No,Authorized,8,No,No,Not_Available,0,0.1917233673537456
CLM00188,56,F,Widowed,Employed,High School,Property,3571,7231,286735,1000,0,2025-01-24,2025-01-28,4,67692,Vandalism,Total_Loss,No,0,Yes,22,444,No,Independent,8,No,No,Clean,0,0.23607860916874465
CLM00189,44,M,Married,Self-Employed,College,Workers_Comp,2642,8295,107247,1000,1,2025-11-20,2025-11-25,5,84828,Vandalism,Minor,No,0,No,5,306,No,Authorized,0,No,No,Clean,0,0.7909591876695852
CLM00190,26,M,Single,Employed,College,Auto,1577,9557,189965,5000,0,2025-11-21,2025-11-24,3,140588,Injury,Moderate,No,1,Yes,11,174,No,Authorized,2,No,No,Clean,0,0.7400731713736741
CLM00191,32,M,Single,Self-Employed,College,Property,1296,3293,10727,2000,1,2025-03-31,2025-03-31,0,171166,Water_Damage,Total_Loss,Yes,1,Yes,2,184,No,Unknown,0,No,No,Clean,1,15.956558217581803
CLM00192,32,F,Divorced,Employed,Graduate,Property,2220,7834,424575,500,1,2025-08-20,2025-08-20,0,197594,Fire,Minor,Yes,0,No,11,469,No,Authorized,5,No,Yes,Not_Available,0,0.4653924512748042
CLM00193,43,F,Married,Employed,High School,Auto,972,3411,53822,500,2,2025-09-17,2025-09-17,0,8684,Fire,Severe,Yes,0,No,22,201,No,Authorized,2,No,No,Clean,0,0.16134666121660288
CLM00194,59,F,Divorced,Employed,High School,Property,1030,8452,375543,500,1,2025-01-14,2025-01-15,1,124655,Theft,Severe,Yes,0,No,0,258,No,Authorized,0,No,No,Clean,0,0.3319326947912756
CLM00195,77,F,Married,Employed,College,Workers_Comp,3226,2915,122113,500,0,2025-04-19,2025-04-26,7,93402,Water_Damage,Minor,Yes,0,Yes,8,156,Yes,Unknown,5,No,No,Clean,0,0.764881707926265
CLM00196,30,M,Married,Employed,Graduate,Property,3593,750,229606,5000,0,2025-04-30,2025-05-02,2,122508,Injury,Total_Loss,Yes,0,Yes,19,358,No,Independent,4,No,No,Clean,0,0.5335574854315653
CLM00197,68,F,Married,Unemployed,High School,Property,2593,5451,402575,500,1,2025-09-02,2025-09-07,5,18930,Water_Damage,Moderate,No,0,No,21,445,No,Authorized,7,No,No,Clean,0,0.04702229398248774
CLM00198,80,F,Single,Employed,High School,Auto,2595,8598,414145,5000,0,2025-09-07,2025-09-09,2,77166,Water_Damage,Minor,Yes,1,No,5,439,No,Authorized,1,No,No,Not_Available,0,0.18632604522570598
CLM00199,49,M,Widowed,Unemployed,High School,Auto,517,5789,400732,2000,0,2025-01-15,2025-01-20,5,3691,Fire,Moderate,No,1,No,10,285,No,Independent,7,Yes,No,Clean,0,0.009210644520527434
CLM00200,56,M,Divorced,Unemployed,High School,Workers_Comp,913,8602,70091,1000,2,2025-03-28,2025-03-28,0,93978,Injury,Severe,No,0,Yes,2,206,No,Authorized,4,No,No,Clean,1,1.3407998173802629
CLM00201,66,M,Widowed,Employed,College,Auto,2262,7757,483594,500,1,2025-02-01,2025-02-08,7,125507,Collision,Minor,No,0,No,3,59,No,Authorized,7,No,No,Clean,0,0.25952968812681715
CLM00202,69,F,Divorced,Employed,College,Property,2181,6065,164591,1000,1,2025-05-15,2025-05-23,8,116969,Vandalism,Severe,Yes,1,Yes,9,329,No,Independent,9,No,No,Not_Available,0,0.710664617141885
CLM00203,78,M,Married,Retired,High School,Property,2332,6937,420609,2000,0,2025-06-12,2025-06-17,5,21495,Fire,Moderate,Yes,2,No,18,186,Yes,Authorized,3,No,No,Clean,0,0.05110446994714806
CLM00204,49,M,Single,Employed,High School,Property,3197,9610,437534,2000,1,2025-06-22,2025-06-30,8,185354,Injury,Moderate,No,1,Yes,5,410,No,Independent,3,No,No,Clean,0,0.4236333633500482
CLM00205,21,M,Widowed,Employed,High School,Workers_Comp,1944,1673,215603,500,0,2025-12-20,2025-12-23,3,16838,Theft,Minor,Yes,1,Yes,0,279,No,Independent,9,No,No,Clean,0,0.07809724354484864
CLM00206,47,F,Single,Self-Employed,High School,Auto,1462,9124,366336,2000,1,2025-07-04,2025-07-10,6,133803,Vandalism,Minor,Yes,0,No,7,162,No,Independent,3,No,No,Clean,0,0.36524665880503143
CLM00207,54,M,Divorced,Employed,College,Auto,1872,1335,189006,1000,0,2025-02-11,2025-02-11,0,149077,Vandalism,Minor,No,0,Yes,7,223,No,Authorized,10,No,Yes,Not_Available,1,0.7887421563336614
CLM00208,40,F,Single,Unemployed,Graduate,Auto,2733,2762,382949,500,2,2025-09-09,2025-09-10,1,19156,Fire,Severe,Yes,2,Yes,5,195,No,Authorized,5,No,No,Clean,0,0.05002232673280254
CLM00209,56,F,Single,Self-Employed,Graduate,Auto,3223,9589,484319,5000,0,2025-10-16,2025-11-09,24,121756,Theft,Moderate,Yes,0,No,16,281,No,Authorized,3,No,No,Clean,0,0.25139629046145207
CLM00210,62,M,Widowed,Employed,High School,Auto,2378,5067,169912,500,0,2025-07-22,2025-07-24,2,115416,Fire,Moderate,Yes,5,No,18,271,No,Authorized,8,No,No,Clean,0,0.679269268797966
CLM00211,32,M,Married,Employed,Graduate,Auto,3609,4315,390233,1000,1,2025-07-09,2025-07-13,4,166619,Water_Damage,Severe,Yes,1,Yes,0,348,No,Authorized,8,No,No,Clean,0,0.42697311606142996
CLM00212,60,F,Single,Employed,College,Property,3454,746,99367,500,1,2025-03-18,2025-03-23,5,54518,Injury,Minor,No,1,Yes,14,438,No,Authorized,2,No,No,Clean,0,0.5486529733211227
CLM00213,46,M,Married,Employed,College,Workers_Comp,3186,2929,23265,500,0,2025-11-05,2025-11-09,4,37290,Theft,Total_Loss,No,0,Yes,12,219,No,Authorized,6,No,No,Not_Available,0,1.6028368794326242
CLM00214,53,M,Divorced,Employed,College,Auto,2941,9682,408640,1000,2,2025-04-27,2025-05-10,13,26114,Vandalism,Minor,Yes,1,No,20,218,No,Authorized,4,No,No,Clean,0,0.06390465935787001
CLM00215,30,F,Single,Unemployed,High School,Auto,3553,9618,423841,500,0,2025-11-02,2025-11-02,0,181450,Fire,Total_Loss,Yes,0,Yes,2,215,No,Authorized,8,No,No,Suspicious,0,0.42810865395277947
CLM00216,49,F,Widowed,Employed,High School,Workers_Comp,1307,5787,89622,500,3,2025-02-22,2025-03-03,9,125663,Vandalism,Total_Loss,Yes,0,Yes,1,333,No,Authorized,1,No,No,Clean,1,1.4021445627189753
CLM00217,24,M,Divorced,Employed,High School,Auto,898,3107,170259,1000,2,2025-12-08,2025-12-08,0,1880,Theft,Severe,No,0,No,2,96,No,Authorized,2,No,No,Not_Available,0,0.011042000716555365
CLM00218,76,F,Divorced,Self-Employed,High School,Auto,1098,9766,308073,2000,0,2025-10-02,2025-10-03,1,190430,Vandalism,Moderate,Yes,2,No,8,38,No,Authorized,9,No,No,Clean,0,0.6181327152979975
CLM00219,68,M,Widowed,Retired,High School,Auto,1189,6430,334036,1000,2,2025-03-30,2025-03-31,1,42292,Fire,Moderate,Yes,1,No,15,81,No,Independent,4,No,No,Clean,0,0.12660910800033529
CLM00220,39,M,Single,Unemployed,College,Auto,1212,4522,161611,500,0,2025-11-27,2025-12-03,6,190472,Fire,Moderate,No,0,No,23,346,No,Independent,4,No,No,Clean,0,1.1785831409990657
CLM00221,45,M,Single,Employed,College,Auto,2125,5284,328774,5000,0,2025-12-17,2025-12-28,11,104975,Collision,Moderate,Yes,0,No,12,413,No,Authorized,9,No,No,Clean,0,0.31929227980314745
CLM00222,19,F,Divorced,Unemployed,College,Workers_Comp,2994,7117,231711,5000,4,2025-02-26,2025-02-26,0,99229,Vandalism,Severe,No,1,Yes,18,300,No,Authorized,6,Yes,No,Clean,1,0.42824466684792695
CLM00223,59,M,Single,Employed,High School,Auto,687,3651,496626,1000,1,2025-03-05,2025-03-13,8,44023,Collision,Total_Loss,Yes,1,Yes,17,447,No,Authorized,7,Yes,No,Not_Available,0,0.088644170864997
CLM00224,62,M,Married,Employed,Graduate,Auto,2068,6080,412431,5000,0,2025-12-26,2025-12-30,4,89296,Collision,Moderate,No,1,Yes,20,269,No,Authorized,7,No,No,Not_Available,0,0.2165113679621561
CLM00225,79,M,Widowed,Employed,Graduate,Auto,565,7554,180457,500,0,2025-07-03,2025-07-06,3,2495,Vandalism,Total_Loss,Yes,1,No,11,246,No,Authorized,0,No,No,Clean,0,0.013826008411976261
CLM00226,74,F,Married,Retired,College,Auto,1207,8206,141025,500,0,2025-03-08,2025-03-08,0,102549,Theft,Severe,Yes,0,No,11,146,No,Unknown,0,No,Yes,Clean,1,0.7271689416770076
CLM00227,70,F,Single,Employed,Graduate,Property,1894,8119,97580,1000,5,2025-01-12,2025-01-15,3,121847,Water_Damage,Minor,No,1,No,0,77,No,Authorized,2,No,No,Clean,0,1.2486882557901209
CLM00228,23,F,Divorced,Employed,College,Property,3293,5073,349606,500,0,2025-02-21,2025-02-25,4,146951,Fire,Severe,No,0,Yes,19,428,No,Independent,0,No,No,Not_Available,0,0.4203331750599246
CLM00229,45,F,Widowed,Employed,Graduate,Property,826,3991,123396,2000,0,2025-10-26,2025-10-30,4,71128,Injury,Moderate,No,3,No,7,496,No,Authorized,0,No,No,Clean,0,0.5764206295179747
CLM00230,45,F,Single,Employed,High School,Auto,1351,1206,369181,500,0,2025-08-02,2025-08-02,0,160894,Collision,Minor,No,1,No,16,395,Yes,Authorized,9,No,No,Clean,0,0.43581332733808076
CLM00231,61,M,Single,Retired,High School,Workers_Comp,2226,7497,105310,1000,0,2025-08-01,2025-08-18,17,138283,Theft,Severe,No,0,No,20,223,No,Authorized,7,Yes,Yes,Not_Available,1,1.313104168644953
CLM00232,61,F,Divorced,Retired,High School,Property,1811,5733,166080,2000,0,2025-01-26,2025-01-26,0,141156,Vandalism,Severe,Yes,0,Yes,19,262,No,Independent,0,No,No,Clean,1,0.8499277456647398
CLM00233,37,F,Divorced,Retired,High School,Property,3183,9445,321072,2000,0,2025-05-09,2025-05-09,0,93276,Theft,Total_Loss,No,2,No,21,386,No,Authorized,8,Yes,No,Not_Available,0,0.29051427717147554
CLM00234,47,F,Married,Employed,High School,Auto,1082,6255,224168,5000,0,2025-11-18,2025-11-18,0,27024,Theft,Severe,No,0,No,6,443,No,Authorized,1,Yes,No,Clean,0,0.12055244281074907
CLM00235,79,M,Widowed,Employed,College,Auto,1350,7460,99876,500,0,2025-10-31,2025-11-08,8,183875,Vandalism,Minor,No,0,Yes,8,351,No,Unknown,8,No,No,Suspicious,0,1.8410328807721574
CLM00236,28,F,Widowed,Employed,College,Auto,2952,9279,34976,1000,3,2025-06-15,2025-06-23,8,32677,Injury,Severe,No,1,No,16,345,No,Authorized,6,No,No,Clean,0,0.9342692131747484
CLM00237,75,F,Divorced,Employed,College,Property,1644,1834,255014,5000,0,2025-03-10,2025-03-13,3,138883,Vandalism,Moderate,Yes,0,No,9,271,No,Authorized,8,No,No,Clean,0,0.5446093155669884
CLM00238,72,M,Married,Employed,High School,Auto,2716,6088,397128,5000,2,2025-09-20,2025-09-28,8,85648,Injury,Total_Loss,Yes,1,No,3,413,No,Authorized,2,No,No,Not_Available,0,0.21566849982877057
CLM00239,45,F,Widowed,Retired,Graduate,Auto,190,2347,168698,500,2,2025-08-18,2025-08-29,11,125193,Vandalism,Minor,Yes,0,Yes,21,341,No,Authorized,0,No,No,Clean,0,0.7421131252297004
